a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",47697,40,54,30 members of Palestinian National Authority parliament have also been detained during the crack-down.,https://en.wikinews.org/wiki?curid=47697,Top Hamas official seized by Israel,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Palestinian National Authority,Ramallah,West Bank"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",31929,0,17,"This morning, Hamas leaders announced that they had an outright majority in the 132-seat Palestinian Legislative Council.",https://en.wikinews.org/wiki?curid=31929,Hamas wins Palestinian election,"Middle East,Palestine,Politics and conflicts,Israel,Tony Blair,Condoleezza Rice,Mahmoud Abbas,Hamas,Jerusalem,Palestinian National Authority,West Bank,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",73475,135,158,"We have been able to close this chapter which has harmed the image of our people greatly, said Khaled Meshaal, leader of Hamas.",https://en.wikinews.org/wiki?curid=73475,BBC Reporter Alan Johnston is released in Gaza,"Politics and conflicts,Journalism,Europe,United Kingdom,Middle East,Palestine,Alan Johnston,BBC,Hamas,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",101356,71,91,"He was killed in an exchange of fire and apparently had an explosives belt, said police spokesperson Shmuel Ben Ruby.",https://en.wikinews.org/wiki?curid=101356,Gunman kills eight at Jerusalem school,"Middle East,Israel,Palestine,Crime and law,Politics and conflicts,Mahmoud Abbas,Jerusalem,Palestinian National Authority"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110620,257,274,Olmert has stated that he would work towards peace as long as I am in my position.,https://en.wikinews.org/wiki?curid=110620,Israeli PM Olmert to step down in September,"Middle East,Politics and conflicts,Palestinian National Authority,Riyad al-Maliki,Israel"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5805,57,84,"The law provides a legal basis for China to use force, or nonpeaceful means as the Chinese government has phrased it, against Taiwan, should reunification efforts fail.",https://en.wikinews.org/wiki?curid=5805,"China enacts historic ""anti-secession"" law","China,Taiwan,Politics and conflicts,Published,Hu Jintao"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",743,0,15,"The delegation representing Brazil at the funeral of Yasser Arafat returned today, November 13, 2004.",https://en.wikinews.org/wiki?curid=743,Brazilian delegation returns from Arafat funeral,"Palestine,Brazil,Politics and conflicts,Middle East,Yasser Arafat"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,302,335,"He said he would be heading home to Gaza later in the day, but once the border crossing is officially reopened, he wants to return to Egypt legally, allowing him freedom of movement.",https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",85568,0,28,that King Juan Carlos I of Spain uttered against Venezuelan President Hugo Chávez a week ago on Saturday has apparently reached a cult status in Spain and Venezuela.,https://en.wikinews.org/wiki?curid=85568,Spanish King's 'shut up' to Chávez becomes ringtone,"Venezuela,Chile,South America,Hugo Chávez,Spain,Europe,Culture and entertainment,Wackynews,Politics and conflicts,Luiz Inácio Lula da Silva"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",4515,146,167,"In March 2004, she asked for help from Brazilian Federal authorities, saying she and other persons were on a death list.",https://en.wikinews.org/wiki?curid=4515,American nun murdered in Brazil,"Brazil,Crime and law,South America,United States,Luiz Inácio Lula da Silva,Roman Catholic Church,Christianity,Religion,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",140463,245,260,There is a lot of work ahead of us and we will start working early.,https://en.wikinews.org/wiki?curid=140463,Rio de Janeiro to host 2016 Olympics,"Olympics,United States,Chicago, Illinois,Tokyo,Japan,Illinois,Brazil,Spain,Rio de Janeiro,Culture and entertainment,Sports,Luiz Inácio Lula da Silva,2016 Summer Olympics"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8793,407,426,"They strolled amid tight security from the aging Savoy Homman Hotel, to the white-columned Gedung Merdeka, or Freedom Building.",https://en.wikinews.org/wiki?curid=8793,"Historic summit, commemoration by Asian-African leaders in Bandung","Economy and business,Politics and conflicts,Africa,Asia,Published,Manmohan Singh,Hu Jintao,Thabo Mbeki,Java,Indonesia,West Java,Nuclear proliferation,Non-Aligned Movement"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",55058,35,49,It occurred just before a gala dinner on Saturday with 21 other world leaders.,https://en.wikinews.org/wiki?curid=55058,Stephen Harper meets with Chinese President Hu Jintao during APEC summit,"North America,Canada,Vietnam,Stephen Harper,Hu Jintao,Politics and conflicts"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,787,801,In a interview Martinez said that he supports a brotherhood relation with the FARC.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",91367,327,360,"Now, as far as decisions required, for the issues of Jerusalem, borders, settlements, refugees, water, security and prisoners, these decisions must be done and made by Palestinians and Israelis, nobody else, said Erekat.",https://en.wikinews.org/wiki?curid=91367,Hamas leader criticizes Bush's Middle East visit,"Middle East,Israel,Palestine,United States,Politics and conflicts,Ismail Haniyeh,Mahmoud Abbas,George W. Bush,Hamas,West Bank,Fatah,Saeb Erekat"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44506,23,41,The Federal Department of Foreign Affairs believes Israeli actions are to be seen as forms of collective punishment.,https://en.wikinews.org/wiki?curid=44506,Switzerland accuses Israel of breaking international law in Gaza,"Switzerland,Israel,Palestine,Politics and conflicts,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",3749,117,141,"Mahmoud Abbas' actions are winning praise from Israeli Prime Minister Ariel Sharon, who said Thursday that conditions are right for a breakthrough toward peace.",https://en.wikinews.org/wiki?curid=3749,Palestinian Authority bans citizens from carrying weapons,"Palestine,Politics and conflicts,Mahmoud Abbas,Ariel Sharon,Middle East,Palestinian National Authority,Israel,Israel/Palestine Conflict,West Bank"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",18664,150,163,"Defence Minister Shaul Mofaz called it a painful and difficult, but historic day.",https://en.wikinews.org/wiki?curid=18664,Gaza Strip pullout under way,"Politics and conflicts,Palestine,Israel,Mahmoud Abbas,Likud,Jerusalem,Ariel Sharon,Palestinian National Authority,West Bank"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104169,25,46,"Don't tell me, for the love of God, that food is expensive because of biodiesel, said Lula, when talking to reporters.",https://en.wikinews.org/wiki?curid=104169,Brazilian President: not continuing to use biofuels would be a 'crime against humanity',"South America,Brazil,Environment,Energy,Transport,Renewable energy,Luiz Inácio Lula da Silva,European Parliament,European Union"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,75,87,I have told our brethren in the PLO Palestine Liberation Organisation ...,https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",183104,23,52,"Medvedev, during the meeting, had encouraged Hamas to reconciliate with rival Fatah; a spokeswoman quoted him as saying that no one should be left out of the peace process.",https://en.wikinews.org/wiki?curid=183104,Russian meeting with Hamas provokes criticism from Israel,"Tempodivalse (Wikinewsie),Writing Contests/May 2010,Hamas,Russia,Israel,Israel/Palestine Conflict,Middle East,Syria,Europe,Bashar al-Assad,Fatah,Politics and conflicts"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",91367,71,82,Hamas rejects any such peace deal and refuses to recognize Israel.,https://en.wikinews.org/wiki?curid=91367,Hamas leader criticizes Bush's Middle East visit,"Middle East,Israel,Palestine,United States,Politics and conflicts,Ismail Haniyeh,Mahmoud Abbas,George W. Bush,Hamas,West Bank,Fatah,Saeb Erekat"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,0,43,"The United Nations relief agency United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) is demanding that Hamas return food and blankets intended for Gaza Strip civilians in Palestine, which was seized by Hamas' Ministry of Social Affairs.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14946,156,190,"According to IDF officers, the operation is aimed at the Islamic Jihad organization, which staged the suicide attack in Netanya yesterday, as well as another suicide bombing attempt in a Jewish settlement in Samaria.",https://en.wikinews.org/wiki?curid=14946,Israeli army reoccupies Tulkarem in West Bank,"Israel,Middle East,Palestinian National Authority,Israel/Palestine Conflict,West Bank,Palestinian Islamic Jihad,Suicide attacks"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",7164,0,14,Palestinian Authority chairman Mahmoud Abbas has ordered hundreds of Palestinian security officers to retire.,https://en.wikinews.org/wiki?curid=7164,"Abbas orders more security reforms, hundreds of security officers to be forced to retire","Palestine,Middle East,Politics and conflicts,Mahmoud Abbas,Palestinian National Authority,West Bank,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,657,674,The two countries only entered an agreement after the intervention of the president of Cuba Fidel Castro.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",3801,0,20,"Hamas, a radical islamist party, has won by a large majority in the Gaza Strip council elections held last month.",https://en.wikinews.org/wiki?curid=3801,Hamas takes victory in Gaza elections,"Israel,Elections,Mahmoud Abbas,Hamas,West Bank,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",10195,86,102,"According to Rosana Fernandes, an MST representative, they were protesting against American culture, politics and corporations.",https://en.wikinews.org/wiki?curid=10195,Landless Workers Movement marches to Brasilia in protest,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Brasília"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",31929,392,410,Hamas supporters raised their flag and rushed the Parliament after the news that the group won the election.,https://en.wikinews.org/wiki?curid=31929,Hamas wins Palestinian election,"Middle East,Palestine,Politics and conflicts,Israel,Tony Blair,Condoleezza Rice,Mahmoud Abbas,Hamas,Jerusalem,Palestinian National Authority,West Bank,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",31929,64,79,"Ismail Haniya, a senior Hamas leader, said they expected to win at least 70 seats.",https://en.wikinews.org/wiki?curid=31929,Hamas wins Palestinian election,"Middle East,Palestine,Politics and conflicts,Israel,Tony Blair,Condoleezza Rice,Mahmoud Abbas,Hamas,Jerusalem,Palestinian National Authority,West Bank,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120104,217,246,"Today the newly appointed U.S ambassador to the UN, Susan Rice, said she supported the UN general assembly's insistence that Israel must investigate possible war crimes committed in Gaza.",https://en.wikinews.org/wiki?curid=120104,"Israel resumes attacks in Gaza, Rice asks for war crimes investigations","Middle East,Israel/Palestine Conflict,Palestine,Gaza Strip,Israel,Ehud Olmert,Politics and conflicts,United Nations,Ban Ki-moon,Chemical weapons,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5805,314,335,"Taiwanese politicians reacted with strongly-worded anti-invasion legislation, and vowed to call a one-million strong rally in opposition to the new law.",https://en.wikinews.org/wiki?curid=5805,"China enacts historic ""anti-secession"" law","China,Taiwan,Politics and conflicts,Published,Hu Jintao"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",22218,0,26,Frenzied destruction of empty Jewish settlements in Gaza by Palestinian looters have marred plans for exploiting those facilities to create much needed jobs for the area.,https://en.wikinews.org/wiki?curid=22218,Gaza looters destroy Palestine Authority property,"Palestine,Crime and law,Palestinian National Authority,Middle East"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",11578,1094,1127,"According to the journalist Boris Casoy, from Rede Record Television channel, it can be seen written in some places in Brasilia the name of the President Lula written as Lulla (with double l).",https://en.wikinews.org/wiki?curid=11578,Lula's future in the hands of Brazilian Parliament,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",55058,121,184,"We've had very frank discussions with a wide range of leaders, including although it was not a very long discussion, a very frank discussion with President Hu of China, a distinct impression, if I may say that, that the Chinese aren't used to that from a Canadian government, but I can't speak for them, Harper said at the end of the APEC summit.",https://en.wikinews.org/wiki?curid=55058,Stephen Harper meets with Chinese President Hu Jintao during APEC summit,"North America,Canada,Vietnam,Stephen Harper,Hu Jintao,Politics and conflicts"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4448,0,41,Hamas announced that it will continue its undeclared ceasefire while it considers whether to officially join a ceasefire with Israel declared this week by the Palestinian Authority and the Israeli Government at a conference in the Egyptian resort of Sharm el-Sheikh.,https://en.wikinews.org/wiki?curid=4448,Hamas considers ceasefire talks after Abbas meeting,"Middle East,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority,Israel,Israel/Palestine Conflict,West Bank,Sharm el-Sheikh,Muslim Brotherhood"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",16326,198,227,On a website the group stated that  holy warriors targeted the Ghazala Gardens hotel and the Old Market in Sharm el-Sheikh and claimed it has ties to Al-Qaida.,https://en.wikinews.org/wiki?curid=16326,Many dead in Egyptian resort blasts,"Egypt,Middle East,Politics and conflicts,Condoleezza Rice,Ali Khamenei,Africa,Hosni Mubarak,Israel/Palestine Conflict,Israel,Palestine,United Kingdom,France,Spain,Netherlands,Italy,Czech Republic,Qatar,Kuwait,Europe,Russia,Japan,United Nations,Asia,Palestinian National Authority,Sharm el-Sheikh,United States,Denmark"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",7164,116,150,"This comes just days after Tawfik Tirawi, head of Palestinian Intelligence in the West Bank, resigned, and Abbas had several security chiefs fired for failing to curb lawlessness in the West Bank and Gaza.",https://en.wikinews.org/wiki?curid=7164,"Abbas orders more security reforms, hundreds of security officers to be forced to retire","Palestine,Middle East,Politics and conflicts,Mahmoud Abbas,Palestinian National Authority,West Bank,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",48143,156,179,"Following Thursday's meeting, Chavez said that Jintao agreed to support Venezuela's bid to join the United Nations Security Council as a non-permanent member.",https://en.wikinews.org/wiki?curid=48143,Venezuelan President Chavez in Beijing to boost trade,"Economy and business,Politics and conflicts,China,Venezuela,South America,Asia,Hugo Chávez,Hu Jintao,Beijing"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,138,161,"Further, it says that the supplies were put in police custody after Hamas learned that they were only being distributed to Fatah supporters.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44506,529,546,A Swiss expert has been deployed to Gaza to ensure the smooth running of the humanitarian operations.,https://en.wikinews.org/wiki?curid=44506,Switzerland accuses Israel of breaking international law in Gaza,"Switzerland,Israel,Palestine,Politics and conflicts,Palestinian National Authority"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4301,139,164,Hamas spokesman Mushir al-Masri told Aljazeera that Hamas leaders would be seeking a meeting with Abbas within the next few days to discuss the summit.,https://en.wikinews.org/wiki?curid=4301,Hamas dampens Palestinian-Israeli truce,"Middle East,Israel,Palestine,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority,Sharm el-Sheikh,Palestinian Islamic Jihad"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",183104,139,153,"Ha'aretz, an Israeli newspaper, described the meeting as being a surprise for the country.",https://en.wikinews.org/wiki?curid=183104,Russian meeting with Hamas provokes criticism from Israel,"Tempodivalse (Wikinewsie),Writing Contests/May 2010,Hamas,Russia,Israel,Israel/Palestine Conflict,Middle East,Syria,Europe,Bashar al-Assad,Fatah,Politics and conflicts"
