a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",11578,252,287,"Still related to the Post Office case, on June 2, Lídio Duarte, the former president of IRB, a government enterprise, denied allegations that money from some Brazilian government enterprises was going to PTB, Jefferson's party.",https://en.wikinews.org/wiki?curid=11578,Lula's future in the hands of Brazilian Parliament,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Amazon rainforest"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",4515,301,339,"The murdered man was identified as the peasant Adalberto Xavier Leal, known as the Cabeludo or the Hairy Man. He was working for a farmer who had already invaded the area of the PDS maintained by sister Dorothy.",https://en.wikinews.org/wiki?curid=4515,American nun murdered in Brazil,"Brazil,Crime and law,South America,United States,Luiz Inácio Lula da Silva,Roman Catholic Church,Christianity,Religion,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",4107,108,127,He reiterated that Cuba keeps a contrary position to the form as Haitian president Jean Bertrand Aristide left power.,https://en.wikinews.org/wiki?curid=4107,Brazil receives Cuban Foreign Minister,"Brazil,Caribbean,Cuba,South America,Politics and conflicts,Fidel Castro,Luiz Inácio Lula da Silva,Brasília"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",3710,0,16,"The fifth  (WSF) has kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.",https://en.wikinews.org/wiki?curid=3710,2005 World Social Forum in Porto Alegre,"World,Brazil,Politics and conflicts,Hugo Chávez,Luiz Inácio Lula da Silva,Porto Alegre,South America"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",18664,254,268,"The PA itself has deployed some 7,500 security to prevent attacks by Palestinian extremists.",https://en.wikinews.org/wiki?curid=18664,Gaza Strip pullout under way,"Politics and conflicts,Palestine,Israel,Mahmoud Abbas,Likud,Jerusalem,Ariel Sharon,Palestinian National Authority,West Bank"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",11578,354,380,"After the Post Office scandal been exposed, the Brazilian Congress proposed the creation of a Congress' special commission, so it could be investigated by the Parliament.",https://en.wikinews.org/wiki?curid=11578,Lula's future in the hands of Brazilian Parliament,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Amazon rainforest"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",3710,330,369,"This year the event has been tarnished by the Brazilian journalist Políbio Braga, who alleges illicit negotiations between the World Social Forum and GP Equipamentos Elétricos Ltd, a Brazilian company contracted to work on the infrastructure for the forum.",https://en.wikinews.org/wiki?curid=3710,2005 World Social Forum in Porto Alegre,"World,Brazil,Politics and conflicts,Hugo Chávez,Luiz Inácio Lula da Silva,Porto Alegre,South America"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,319,360,"Does anyone really think that the Americans, who are our single largest donor, or the Europeans, who are our largest multination donor, would give us aid in the generous way they do if they thought that aid would go to terrorists?",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,240,262,"We've pledged with Israel to reach a two-state solution but month after month we've seen nothing but complacency and procrastination, he said.",https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",11578,433,466,"On June 6, Roberto Jefferson told the Brazilian newspaper Folha de São Paulo that the ruling Workers' Party (PT) has payed Brazilian deputies 30 thousand Brazilian Reals (US 12 thousand) each, every month.",https://en.wikinews.org/wiki?curid=11578,Lula's future in the hands of Brazilian Parliament,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",99284,60,78,"In addition, subjects such as biofuels, nuclear science and defence are expected to be discussed in the meeting.",https://en.wikinews.org/wiki?curid=99284,France's Sarkozy to meet with Brazilian president da Silva,"French Guiana,France,Brazil,Politics and conflicts,Luiz Inácio Lula da Silva,Nuclear technology,South America,Europe"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,114,128,Abbas expressed frustration with the lack of progress in the peace process with Israel.,https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6849,191,205,Chávez and Lula both denied any involvement between their governments and the FARC guerrilla.,https://en.wikinews.org/wiki?curid=6849,Brazilian president defends Chavez and criticizes US,"Politics and conflicts,Brazil,Venezuela,Colombia,Spain,South America,Published,Hugo Chávez,Donald Rumsfeld,Luiz Inácio Lula da Silva"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",86038,186,196,He hopes a solution be found before he leaves office.,https://en.wikinews.org/wiki?curid=86038,"Middle East peace conference begins in Annapolis, Maryland","World,Middle East,Israel,Palestine,United States,Politics and conflicts,Mahmoud Abbas,George W. Bush,Ehud Olmert,Condoleezza Rice,Hamas,Palestinian National Authority"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",68890,0,30,"A ceasefire between armed factions of the Palestinian groups Fatah and Hamas broke down hours after it came into effect, prompting the Interior Minister Hani Qawasmi to offer his resignation.",https://en.wikinews.org/wiki?curid=68890,Renewed factional violence in Gaza; interior minister resigns,"Politics and conflicts,Middle East,Ismail Haniyeh,Hamas,Fatah,Palestine"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,90,113,"There were reports of scuffles with Gazans who still wanted to cross into Egypt, but most reports said the situation remained fairly calm.",https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",5027,30,42,Fatah controls 63 of the 85 seats in the Palestinian Legislative Council.,https://en.wikinews.org/wiki?curid=5027,Palestinian legislators approve new cabinet for Abbas,"February 24, 2005,Palestine,Middle East,Politics and conflicts,published,Mahmoud Abbas,The Times (UK),Fatah,Saeb Erekat"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",85568,320,337,Note that the King used the informal 'te callas' instead of the formal and polite third-person form.,https://en.wikinews.org/wiki?curid=85568,Spanish King's 'shut up' to Chávez becomes ringtone,"Venezuela,Chile,South America,Hugo Chávez,Spain,Europe,Culture and entertainment,Wackynews,Politics and conflicts,Luiz Inácio Lula da Silva"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14839,315,352,"In light of the bombing, Israeli defence minister, Shaul Mofaz, cancelled a meeting with the Palestinian minister for civil affairs, Mohammed Dahlan, set for this evening to coordinate various issues regarding Israel's withdrawal from the Gaza Strip.",https://en.wikinews.org/wiki?curid=14839,"Suicide attack hits mall in Netanya, Israel","Israel,Middle East,Ariel Sharon,Palestinian National Authority,Palestinian Islamic Jihad,Suicide attacks"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",55144,40,57,Graham says that it was hardly a historic event and his performance was a big fat zero.,https://en.wikinews.org/wiki?curid=55144,Canadian liberals unhappy with PM's performance at APEC summit,"North America,Canada,Vietnam,Stephen Harper,Politics and conflicts,Michael Ignatieff,Bill Graham,Hu Jintao,Canadian House of Commons"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,263,281,"In his address, Abbas criticised Hamas for refusing to sign a reconciliation agreement with Fatah mediated by Egypt.",https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110270,0,29,"Following a series of explosions in Gaza, killing five Palestinians including a six year old girl, the ruling party Hamas arrested 200 Palestinians, citing it as only the beginning.",https://en.wikinews.org/wiki?curid=110270,"Six year old girl and five others killed, Hamas arrests 200 Palestinians","Disasters and accidents,Middle East,Politics and conflicts,Gaza Strip,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah,Palestine"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",32250,68,107,"The Danish newspaper issued an apology to Arab countries later Monday through Petra, a Jordanian news agency, for publishing the series of 12 cartoon depictions of the prophet Mohammad, some of which characterized him as a sort of terrorist.",https://en.wikinews.org/wiki?curid=32250,Fatah assaults European Union office,"Politics and conflicts,Europe,Denmark,Palestine,Norway,European Union,Fatah,Jyllands-Posten,Depictions of Muhammed"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104169,0,24,"Luiz Inacio Lula da Silva, the president of Brazil, said on Wednesday that not continuing to use biofuels would be a crime against humanity.",https://en.wikinews.org/wiki?curid=104169,Brazilian President: not continuing to use biofuels would be a 'crime against humanity',"South America,Brazil,Environment,Energy,Transport,Renewable energy,Luiz Inácio Lula da Silva,European Parliament,European Union"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",9321,0,23,Map of Gaza StripSharansky’s resignation as Minister of Diaspora Affairs and Jerusalem was accepted by Prime Minister Ariel Sharon at Sunday’s cabinet meeting.,https://en.wikinews.org/wiki?curid=9321,K'nesset Member Natan Sharansky resigns from coalition government to protest planned Gaza withdrawal,"Middle East,Israel,Politics and conflicts,published,Likud,Knesset,Jerusalem,Ariel Sharon,Palestinian National Authority"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5905,224,235,"—Veja , FARC's tentacles in Brazil, March 16, 2005, page 46.",https://en.wikinews.org/wiki?curid=5905,Brazilian Abin director: no proof linking FARC money to PT,"Brazil,Politics and conflicts,Fidel Castro,Luiz Inácio Lula da Silva,Magazines"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",32537,776,796,"Charlie Hebdo, a well-known satirical newspaper, will publish articles to support cartoonists, freedom of speech and freedom of the press.",https://en.wikinews.org/wiki?curid=32537,"Tensions continue to rise in Middle East over ""Mohammad Cartoons""","Politics and conflicts,Denmark,Europe,Middle East,Saudi Arabia,Islam,Philippe Douste-Blazy,European Union,Free speech,Queensland,Australia,Oceania,Hamas,Jerusalem,Fatah,Charlie Hebdo,Jyllands-Posten,Depictions of Muhammed,France Soir,The Holocaust,Copenhagen"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",4515,215,233,It is wonderful to be a part of this struggle and this is the contribution of Notre Dame.,https://en.wikinews.org/wiki?curid=4515,American nun murdered in Brazil,"Brazil,Crime and law,South America,United States,Luiz Inácio Lula da Silva,Roman Catholic Church,Christianity,Religion,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8559,95,117,"At about 1:40pm Thursday, a  Brazilian Air Force (FAB) airplane took off of the air base at Rio Branco, in .",https://en.wikinews.org/wiki?curid=8559,Ecuador's ousted President granted asylum in Brazil,"Politics and conflicts,Ecuador,South America,Published,Luiz Inácio Lula da Silva,Brazil"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,109,124,"The Vice President remarked he is committed towards a Palestinian state, quoting President George W.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",36015,112,140,"Israel quickly arrested and searched many of the prisoners, but a few prisoners, among them Saadat, fortified themselves in the jail, even as Israel proceeded to bulldoze it.",https://en.wikinews.org/wiki?curid=36015,PFLP leader Ahmed Saadat captured by Israeli forces,"Palestine,Israel,Middle East,Politics and conflicts,Mahmoud Abbas,Palestinian National Authority,West Bank"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4301,32,50,"Hamas said that although the Palestinian leaders had announced a truce, the organisation was not bound to it.",https://en.wikinews.org/wiki?curid=4301,Hamas dampens Palestinian-Israeli truce,"Middle East,Israel,Palestine,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority,Sharm el-Sheikh,Palestinian Islamic Jihad"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",13347,378,399,"Before his testimony to the Commission, Jefferson said that Furnas, an energy company in Brazil, was involved in a corruption scheme.",https://en.wikinews.org/wiki?curid=13347,New denunciations of Brazilian deputy and evidence make things difficult for Lula,"Politics and conflicts,South America,Brazil,2005 Political crisis in Brazil,Luiz Inácio Lula da Silva"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",13347,0,25,"On June 30, in Brazil, deputy Roberto Jefferson testified to deputies and senators of a Commission that is investigating the alleged Post Office Service scandal.",https://en.wikinews.org/wiki?curid=13347,New denunciations of Brazilian deputy and evidence make things difficult for Lula,"Politics and conflicts,South America,Brazil,2005 Political crisis in Brazil,Luiz Inácio Lula da Silva"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,109,124,"The Vice President remarked he is committed towards a Palestinian state, quoting President George W.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",144397,187,200,Expanding settlements on occupied land in East Jerusalem makes that deal much harder.,https://en.wikinews.org/wiki?curid=144397,"UN criticises Israel's latest settlement plan, angry reaction from US and UK","Israel,Palestine,Middle East,United States,North America,United Kingdom,France,Europe,Politics and conflicts,David Miliband,United Nations,Ban Ki-moon,Hosni Mubarak,Egypt,Africa,Israel/Palestine Conflict,European Union,Barack Obama,Nicolas Sarkozy,Saudi Arabia,Benjamin Netanyahu,Jerusalem,Palestinian National Authority,West Bank,Jonathan Alexandr Ledbury-Romanov (Wikinewsie)"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",85568,233,255,"At the Ibero-American summit in Santiago, Chile on November 10, Chávez called the Spain's former prime minister, José María Aznar, a fascist.",https://en.wikinews.org/wiki?curid=85568,Spanish King's 'shut up' to Chávez becomes ringtone,"Venezuela,Chile,South America,Hugo Chávez,Spain,Europe,Culture and entertainment,Wackynews,Politics and conflicts,Luiz Inácio Lula da Silva"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4961,76,90,"Releasing prisoners is a very good step, said Jibril Rajoub, the Palestinian security chief.",https://en.wikinews.org/wiki?curid=4961,Five hundred Palestinian prisoners released by Israel,"Politics and conflicts,Middle East,Palestine,Israel,Mahmoud Abbas,Ariel Sharon,Palestinian National Authority,West Bank,Sharm el-Sheikh"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6849,95,110,"According to Lula, South America is capable of taking care of its  own problems.",https://en.wikinews.org/wiki?curid=6849,Brazilian president defends Chavez and criticizes US,"Politics and conflicts,Brazil,Venezuela,Colombia,Spain,South America,Published,Hugo Chávez,Donald Rumsfeld,Luiz Inácio Lula da Silva"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110270,49,77,"The detainees were transferred to a prison previously used by the Palestinian Authority and colloquially known as the Guantanamo of Gaza, after the controversial United States detention center.",https://en.wikinews.org/wiki?curid=110270,"Six year old girl and five others killed, Hamas arrests 200 Palestinians","Disasters and accidents,Middle East,Politics and conflicts,Gaza Strip,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah,Palestine"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,452,466,Abbas lost control of the Gaza Strip to the rival Hamas party last year.,https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8793,23,63,"The three-day meeting, started Friday in commemoration of the golden jubilee (50th anniversary) of the original Bandung Conference, resulted in the discussion of a number of important international issues and future plans for similar high-level meetings and programs for action.",https://en.wikinews.org/wiki?curid=8793,"Historic summit, commemoration by Asian-African leaders in Bandung","Economy and business,Politics and conflicts,Africa,Asia,Published,Manmohan Singh,Hu Jintao,Thabo Mbeki,Java,Indonesia,West Java,Nuclear proliferation,Non-Aligned Movement"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,398,420,"Egyptian security forces set up a cordon around the border town of Rafah, trying to keep Palestinians from moving further into Egypt.",https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
